bik;name;coraccount;isactive;isbank;address
047144708;СУРФ ОАО 'МДМ БАНК';30101810300000000708;1;1;СУРГУТ, УЛ.50 ЛЕТ ВЛКСМ,1
044705709;ОАО 'ДНБ БАНК';30101810300000000709;1;1;МУРМАНСК, ПР.ЛЕНИНА,Д.14
049805709;АБ 'ТААТТА' ЗАО;30101810300000000709;1;1;ЯКУТСК, УЛ.ЧЕПАЛОВА,36
043002711;ОАО 'КАМЧАТКОМАГРОПРОМБАНК';30101810300000000711;1;1;ПЕТРОПАВЛОВСК-КАМЧАТСКИЙ, ПР. 50 ЛЕТ ОКТЯБРЯ,5
046902711;ТОМСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000711;1;1;ТОМСК, МОСКОВСКИЙ ТРАКТ,8Б
045773711;ПЕРМСКИЙ ФИЛИАЛ АБ 'РОССИЯ';30101810300000000711;1;1;ПЕРМЬ, УЛ.ПЕТРОПАВЛОВСКАЯ,54
048405712;ООО КБ 'МАЙМА';30101810300000000712;1;1;ГОРНО-АЛТАЙСК, УЛ.ЧОРОС-ГУРКИНА,29
043469714;ООО КБ 'АКСОНБАНК';30101810300000000714;1;1;КОСТРОМА, ПР.МИРА,55
046423716;ЗАО 'ХОЛМСККОМБАНК';30101810300000000716;1;1;ХОЛМСК, УЛ.ПОБЕДЫ,16
045003721;ФИЛИАЛ ОАО 'ГУТА-БАНК' В Г.НОВОСИБИРСКЕ;30101810300000000721;1;1;НОВОСИБИРСК, УЛ.НИКИТИНА,14
042505725;АНГАРСКИЙ ФИЛИАЛ ОАО АКБ 'ИТ БАНК';30101810300000000725;1;1;АНГАРСК, МКР-Н 9,Д.15А,ПОМЕЩЕНИЕ 2
040395726;ФИЛИАЛ ОАО 'УРАЛСИБ' В Г. НОВОРОССИЙСК;30101810300000000726;1;1;НОВОРОССИЙСК, УЛ.СУВОРОВСКАЯ,2Б
040708726;ФИЛИАЛ ЗАО 'РУССТРОЙБАНК' Г.ПЯТИГОРСК;30101810300000000726;1;1;ПЯТИГОРСК, УЛ.КОЗЛОВА,28
049514727;ВСФ БАНКА 'НАВИГАТОР' (ОАО);30101810300000000727;1;1;АБАКАН, УЛ.ЩЕТИНКИНА,59
043601727;Ф-Л 'САМАРА' АКБ 'РОСЕВРОБАНК' (ОАО);30101810300000000727;1;1;САМАРА, УЛ.МОЛОДОГВАРДЕЙСКАЯ,221
042227727;ФИЛИАЛ ОАО 'ГУТА-БАНК' В Г. НИЖНЕМ НОВГОРОДЕ;30101810300000000727;1;1;НИЖНИЙ НОВГОРОД, УЛ.БАЗАРНАЯ,10
044030727;С.-ПЕТЕРБУРГСКИЙ Ф-Л АКБ 'БТА-КАЗАНЬ' (ОАО);30101810300000000727;1;1;САНКТ-ПЕТЕРБУРГ, ЛИТЕЙНЫЙ ПР.,54,ЛИТ.А,ПОМ.1Н
043304728;АКБ 'ВЯТКА-БАНК' ОАО;30101810300000000728;1;1;КИРОВ, УЛ.ПРЕОБРАЖЕНСКАЯ,4
046359728;ОАО 'БАЛАКОВО-БАНК';30101810300000000728;1;1;БАЛАКОВО, УЛ.ФАКЕЛ СОЦИАЛИЗМА,21
047888728;ИКБР 'ЯРИНТЕРБАНК' (ООО);30101810300000000728;1;1;ЯРОСЛАВЛЬ, УЛ.СОБИНОВА,30
042520728;ИРКУТСКИЙ Ф-Л АКБ 'СОЮЗ'(ОАО);30101810300000000728;1;1;ИРКУТСК, УЛ.ЛЕНИНА,6
045004728;СИБИРСКАЯ ДИРЕКЦИЯ ОАО 'МЕЖТОПЭНЕРГОБАНК';30101810300000000728;1;1;НОВОСИБИРСК, УЛ.СЕРЕБРЕННИКОВСКАЯ,37
048952729;ОАО КБ 'МПСБ';30101810300000000729;1;1;САРАНСК, УЛ.Б.ХМЕЛЬНИЦКОГО,Д.36А
044585730;АКБ 'МАСТЕР-КАПИТАЛ' (ОАО);30101810300000000730;1;1;МОСКВА, УЛ.НИЖНЯЯ СЫРОМЯТНИЧЕСКАЯ,1/4
047888731;ФИЛИАЛ АКБ ЕВРОФИНАНС МОСНАРБАНК, ЯРОСЛАВЛЬ;30101810300000000731;1;1;ЯРОСЛАВЛЬ, УЛ.ЧАЙКОВСКОГО,24
042520731;Ф-Л ГПБ (ОАО) В Г.ИРКУТСКЕ;30101810300000000731;1;1;ИРКУТСК, УЛ.СВЕРДЛОВА,41
048723732;ФИЛИАЛ ОАО 'ВБРР' В Г.УСИНСКЕ;30101810300000000732;1;1;УСИНСК, УЛ.СТРОИТЕЛЕЙ,4,КВ.54,67,68
042007732;ВОРОНЕЖСКИЙ ФИЛИАЛ КБ 'РОСПРОМБАНК' (ООО);30101810300000000732;1;1;ВОРОНЕЖ, УЛ.45 СТРЕЛКОВОЙ ДИВИЗИИ,129
040349732;КРАСНОДАРСКИЙ ФИЛИАЛ ОАО БАНКА 'ФК ОТКРЫТИЕ';30101810300000000732;1;1;КРАСНОДАР, УЛ.ДЗЕРЖИНСКОГО,7
040813733;ХАБАРОВСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000733;1;1;ХАБАРОВСК, УЛ.КАЛИНИНА,120
045003734;СИБИРСКИЙ ФИЛИАЛ ОАО КБ 'РЕГИОНАЛЬНЫЙ КРЕДИТ';30101810300000000734;1;1;НОВОСИБИРСК, УЛ.ДУСИ КОВАЛЬЧУК,250
049706735;ЧЕБОКСАРСКИЙ ФАБ 'ДЕВОН-КРЕДИТ' (ОАО);30101810300000000735;1;1;ЧЕБОКСАРЫ, ПР.МИРА,98
048341736;ООО 'БАНК МАЙСКИЙ';30101810300000000736;1;1;МАЙСКИЙ, УЛ.ЛЕНИНА,23
044583736;БАНК НФК (ЗАО);30101810300000000736;1;1;МОСКВА, УЛ.КОЖЕВНИЧЕСКАЯ,14
042202737;Ф-Л ЗАО 'БАНК ЖИЛФИНАНС' В НИЖНЕМ НОВГОРОДЕ;30101810300000000737;1;1;НИЖНИЙ НОВГОРОД, УЛ.ОШАРСКАЯ,14
045402740;ОРЛОВСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810300000000740;1;1;ОРЕЛ, УЛ.ЛЕНИНА,39
043469743;ОАО ИКБ 'СОВКОМБАНК';30101810300000000743;1;1;КОСТРОМА, ПР.ТЕКСТИЛЬЩИКОВ,46
044030743;САНКТ-ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО 'АК БАНК';30101810300000000743;1;1;САНКТ-ПЕТЕРБУРГ, МОСКОВСКИЙ ПР.,193,ЛИТ.А,П.4Н
049401743;ФИЛИАЛ N 15 АКБ МОСОБЛБАНК ОАО;30101810300000000743;1;1;ИЖЕВСК, УЛ.ПУШКИНСКАЯ,268
047888744;ОАО КБ 'ЯРОСЛАВИЧ';30101810300000000744;1;1;ЯРОСЛАВЛЬ, УЛ.СОБИНОВА,31/6
040349745;КБ 'КУБАНСКИЙ УНИВЕРСАЛЬНЫЙ БАНК' (ООО);30101810300000000745;1;1;КРАСНОДАР, УЛ.ПУШКИНА,36
045655746;ПЕНЗЕНСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810300000000746;1;1;ПЕНЗА, УЛ.ВОЛОДАРСКОГО,20
046126746;ФИЛИАЛ 'РЯЗАНСКИЙ' ОАО 'СКБ-БАНК';30101810300000000746;1;1;РЯЗАНЬ, УЛ.ГРИБОЕДОВА,5
041403747;ОАО 'СЕВЕРИНВЕСТБАНК';30101810300000000747;1;1;БЕЛГОРОД, УЛ.ЩОРСА,51
044106748;СОСНОВОБОРСКИЙ Ф-Л БАНКА ТАВРИЧЕСКИЙ ОАО;30101810300000000748;1;1;СОСНОВЫЙ БОР, УЛ.ЛЕНИНГРАДСКАЯ,Д42,А/Я 190/7
044583749;'СОВЕРЕН БАНК' (ЗАО);30101810300000000749;1;1;МОСКВА, ПЕР.ПОЛУЯРОСЛАВСКИЙ Б.,12
047003750;ТУЛЬСКИЙ Ф-Л БАНКА 'ВОЗРОЖДЕНИЕ' (ОАО);30101810300000000750;1;1;ТУЛА, УЛ.РЕВОЛЮЦИИ,5-А
048341752;БАНК 'ПРОХЛАДНЫЙ' ООО;30101810300000000752;1;1;ПРОХЛАДНЫЙ, УЛ.ЛЕНИНА,115
044583752;КУ АКБ 'МУЛЬТИБАНК' ОАО ГК 'АСВ';30101810300000000752;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
042202753;КУПР ООО БОРСКИЙ КОМБАНК - ГК АСВ;30101810300000000753;1;1;БОР, УЛ.ИНТЕРНАЦИОНАЛЬНАЯ,23
046311755;ООО БАНК 'САРАТОВ';30101810300000000755;1;1;САРАТОВ, УЛ.ШЕЛКОВИЧНАЯ,177
042204757;ЗАО КОМБАНК 'АРЗАМАС';30101810300000000757;1;1;АРЗАМАС, УЛ.КИРОВА,33
043304757;ЗАО 'ПЕРВЫЙ ДОРТРАНСБАНК';30101810300000000757;1;1;КИРОВ, ОКТЯБРЬСКИЙ ПРОСПЕКТ,Д.24
048717757;ФКБ 'ПЕТРОКОММЕРЦ' В Г.УХТЕ;30101810300000000757;1;1;УХТА, УЛ.ОКТЯБРЬСКАЯ,14
040362757;ФИЛИАЛ ОАО АКБ 'РОСБАНК' В Г.КРАСНОДАР;30101810300000000757;1;1;КРАСНОДАР, УЛ.ОЛИМПИЙСКАЯ,8
043207758;Ф-Л'КЕМЕРОВСКИЙ'АКИБ'ОБРАЗОВАНИЕ' (ЗАО);30101810300000000758;1;1;КЕМЕРОВО, УЛ.ВЕСЕННЯЯ,16
042520760;ИФ ОАО 'МДМ БАНК';30101810300000000760;1;1;ИРКУТСК, УЛ.ДЕКАБРЬСКИХ СОБЫТИЙ,100А
047888760;ЯРОСЛАВСКИЙ Ф-Л ОАО 'ПРОМСВЯЗЬБАНК';30101810300000000760;1;1;ЯРОСЛАВЛЬ, УЛ.РЕСПУБЛИКАНСКАЯ,16
040813762;КУ ОАО АКБ 'ГРАД-БАНК' - ГК 'АСВ';30101810300000000762;1;1;ХАБАРОВСК, УЛ.ДИКОПОЛЬЦЕВА,47
041012765;'АЗИАТСКО-ТИХООКЕАНСКИЙ БАНК' (ОАО);30101810300000000765;1;1;БЛАГОВЕЩЕНСК, УЛ.АМУРСКАЯ,225
047102766;ЗАО 'ПРИПОЛЯРКОМБАНК';30101810300000000766;1;1;ТЮМЕНЬ, УЛ.ПРЖЕВАЛЬСКОГО,41-1/1
048073766;ОАО АКБ 'РБР';30101810300000000766;1;1;УФА, УЛ.ГОГОЛЯ,60
040173766;БАРНАУЛЬСКИЙ ФИЛИАЛ ЗАО 'ТУСАРБАНК';30101810300000000766;1;1;БАРНАУЛ, ПР.СОЦИАЛИСТИЧЕСКИЙ,71
044579768;ИНВЕСТИЦИОННЫЙ БАНК 'ВЕСТА' (ООО);30101810300000000768;1;1;МОСКВА, ЛЕНИНСКИЙ ПР.,15А
044030769;КУ ОАО КБ 'ПЕТРО-АЭРО-БАНК'-ГК 'АСВ';30101810300000000769;1;1;САНКТ-ПЕТЕРБУРГ, В.О.,2-Я ЛИНИЯ,37
049205770;АКБ 'ЭНЕРГОБАНК'(ОАО);30101810300000000770;1;1;КАЗАНЬ, УЛ.ПУШКИНА,13/52
049805770;АКБ 'АЛМАЗЭРГИЭНБАНК' ОАО;30101810300000000770;1;1;ЯКУТСК, ПР.ЛЕНИНА,1
046311771;ЗАО КБ 'НАРАТБАНК';30101810300000000771;1;1;САРАТОВ, УЛ.МОСКОВСКАЯ,75
044579771;ООО 'ПРОМСЕЛЬХОЗБАНК';30101810300000000771;1;1;МОСКВА, УЛ.УСАЧЕВА,62
044030772;ЗАО БАНК 'СОВЕТСКИЙ';30101810300000000772;1;1;САНКТ-ПЕТЕРБУРГ, Б.САМПСОНИЕВСКИЙ ПР.,4-6,ЛИТ.А
046401772;БАНК 'ИТУРУП' (ООО);30101810300000000772;1;1;ЮЖНО-САХАЛИНСК, ПР.КОММУНИСТИЧЕСКИЙ,32
041501772;БФ ОАО 'СМП БАНК';30101810300000000772;1;1;БРЯНСК, УЛ.КРАСНОАРМЕЙСКАЯ,91
044585772;ФИЛИАЛ 'МОСКОВСКИЙ' ООО 'ДАГЭНЕРГОБАНК';30101810300000000772;1;1;МОСКВА, УЛ.Б.СЕРПУХОВСКАЯ,32 СТР.2
047719777;ЧУКОТСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000777;1;1;АНАДЫРЬ, УЛ.ЛЕНИНА,47
041012778;БЛАГОВЕЩЕНСКИЙ ФИЛИАЛ ОАО АКБ'СВЯЗЬ-БАНК';30101810300000000778;1;1;БЛАГОВЕЩЕНСК, УЛ.ОСТРОВСКОГО,65,КВ(ПОМ)V
049209778;'АНКОР БАНК' (ОАО);30101810300000000778;1;1;КАЗАНЬ, УЛ.БР.КАСИМОВЫХ,47
048209778;ЛИКВ ООО КБ 'КАСПИЙ' ГК 'АСВ';30101810300000000778;1;1;МАХАЧКАЛА, УЛ.ТАНКАЕВА,67
040393780;ФИЛИАЛ ЗАО АКБ 'ГАЗБАНК' В Г.ЕЙСКЕ;30101810300000000780;1;1;ЕЙСК, УЛ.ЛЕНИНА,71
042406780;ИВАНОВСКИЙ РФ ОАО'РОССЕЛЬХОЗБАНК';30101810300000000780;1;1;ИВАНОВО, ПР.ЛЕНИНА,21 СТР.1
041909781;ФИЛИАЛ 'ВОЛОГОДСКИЙ' ОАО 'СКБ-БАНК';30101810300000000781;1;1;ВОЛОГДА, УЛ.ЗОСИМОВСКАЯ,40
042618783;ИНГУШСКИЙ РЕГ.ФИЛ.ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000783;1;1;НАЗРАНЬ, УЛ.МОСКОВСКАЯ,31А
044030785;ФИЛИАЛ ББР БАНКА, Г.САНКТ-ПЕТЕРБУРГ;30101810300000000785;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.ЗВЕНИГОРОДСКАЯ,12/17,ЛИТ.А
047888786;ОАО 'КРЕДПРОМБАНК';30101810300000000786;1;1;ЯРОСЛАВЛЬ, УЛ.ПЕРВОМАЙСКАЯ,25/26
042007787;Ф-Л КБ 'ТРАСТ КАПИТАЛ БАНК' ЗАО В Г.ВОРОНЕЖЕ;30101810300000000787;1;1;ВОРОНЕЖ, УЛ.КРАСНОАРМЕЙСКАЯ,52Б
041203789;ФИЛИАЛ N4 АКБ МОСОБЛБАНК ОАО;30101810300000000789;1;1;АСТРАХАНЬ, УЛ.БОЕВАЯ,12
049923790;ЕВРЕЙСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000790;1;1;БИРОБИДЖАН, УЛ.КОМСОМОЛЬСКАЯ,6
040323790;КУБАНСКИЙ ФИЛИАЛ ОАО АПБ'ЕКАТЕРИНИНСКИЙ';30101810300000000790;1;1;ТИМАШЕВСК, УЛ.ПРОЛЕТАРСКАЯ,150
047003792;ФИЛИАЛ 'ТУЛЬСКИЙ' ООО КБ 'АРЕСБАНК';30101810300000000792;1;1;ТУЛА, УЛ.ТУРГЕНЕВСКАЯ,Д.69
045004799;СИБИРСКИЙ ФИЛИАЛ ЗАО 'РАЙФФАЙЗЕНБАНК';30101810300000000799;1;1;НОВОСИБИРСК, УЛ.УРИЦКОГО,20
041403802;БФ ЗАО КБ 'РУСНАРБАНК';30101810300000000802;1;1;БЕЛГОРОД, УЛ.ПУШКИНА,34А
042406803;ФИЛИАЛ В Г.ИВАНОВО ОАО 'МИНБ';30101810300000000803;1;1;ИВАНОВО, УЛ.КУКОНКОВЫХ,96
044583804;ИКБ 'ЭНТУЗИАСТБАНК' ООО;30101810300000000804;1;1;МОСКВА, ДМИТРОВСКОЕ Ш.,3-1
045318806;ОАО КБ 'СПУТНИК';30101810300000000806;1;1;БУГУРУСЛАН, УЛ.ФРУНЗЕ,103
046311807;КОНКУРСНЫЙ УПРАВЛЯЮЩИЙ ЗАО 'WDB-БАНК';30101810300000000807;1;1;САРАТОВ, УЛ.САККО И ВАНЦЕТТИ, Д.6/8
044585808;ФИЛИАЛ 'МОСКОВСКИЙ' КБ 'БДБ' (ООО);30101810300000000808;1;1;МОСКВА, УЛ.САДОВНИЧЕСКАЯ,70 СТР.2
044030811;ФИЛИАЛ N 7806 ВТБ 24 (ЗАО);30101810300000000811;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.БОЛЬШАЯ МОРСКАЯ,29,ЛИТ.А
049133812;ООО КБ 'РАЗВИТИЕ';30101810300000000812;1;1;ЧЕРКЕССК, УЛ.КРАСНОАРМЕЙСКАЯ,64
042520812;ИРКУТСКИЙ ФИЛИАЛ 'НОТА-БАНК' (ОАО);30101810300000000812;1;1;ИРКУТСК, УЛ.БАЙКАЛЬСКАЯ,180А
045354817;ОРЕНБУРГСКИЙ ФИЛИАЛ ОАО КБ 'АГРОПРОМКРЕДИТ';30101810300000000817;1;1;ОРЕНБУРГ, ПР.ПОБЕДЫ,89,ПОМ.5
044579723;ОАО РАКБ 'МОСКВА';30101810400000000723;1;1;МОСКВА, М.ЗНАМЕНСКИЙ ПЕР.,3-5/3/6 СТР9
048602818;КАРЕЛЬСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000818;1;1;ПЕТРОЗАВОДСК, ПР.ПЕРВОМАЙСКИЙ,37-1
047528818;ФСКБ ПРИМОРЬЯ 'ПРИМСОЦБАНК' В Г.ЧЕЛЯБИНСКЕ;30101810300000000818;1;1;ЧЕЛЯБИНСК, УЛ.ТРУДА,95
042202821;ФАКБ 'РОССИЙСКИЙ КАПИТАЛ' (ОАО) НИЖЕГОРОДСКИЙ;30101810300000000821;1;1;НИЖНИЙ НОВГОРОД, УЛ.НОВАЯ,Д.19
046311823;САРАТОВСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810300000000823;1;1;САРАТОВ, УЛ.СОКОЛОВАЯ,44/62
045004825;ОАО НОВОСИБИРСКИЙ МУНИЦИПАЛЬНЫЙ БАНК;30101810300000000825;1;1;НОВОСИБИРСК, УЛ.ДЕРЖАВИНА,14
045339827;ОАО АКБ 'АКЦЕНТ';30101810300000000827;1;1;ОРСК, ПР.ЛЕНИНА,75-А
040813827;ФИЛИАЛ N 2754 ВТБ 24 (ЗАО);30101810300000000827;1;1;ХАБАРОВСК, УЛ.ВЛАДИВОСТОКСКАЯ,18
047528834;ФАКБ 'РОССИЙСКИЙ КАПИТАЛ' (ОАО) ЧЕЛЯБИНСКИЙ;30101810300000000834;1;1;ЧЕЛЯБИНСК, УЛ.ДОВАТОРА,29
047311836;ФИЛИАЛ ОАО БАНК АВБ В Г.ДИМИТРОВГРАДЕ;30101810300000000836;1;1;ДИМИТРОВГРАД, УЛ.ГОНЧАРОВА,1
044030837;ФИЛИАЛ ООО 'ЭКСПОБАНК' В Г.САНКТ-ПЕТЕРБУРГЕ;30101810300000000837;1;1;САНКТ-ПЕТЕРБУРГ, МОСКОВСКИЙ ПР.,74,ЛИТ.А,ПОМ.3Н
049205916;ФИЛИАЛ ОАО 'АКИБАНК' В Г.КАЗАНЬ;30101810300000000916;1;1;КАЗАНЬ, УЛ.МОСКОВСКАЯ,27
044030840;ПЕТЕРБУРГСКИЙ ФИЛИАЛ ОАО АКБ 'ГАЗСТРОЙБАНК';30101810300000000840;1;1;САНКТ-ПЕТЕРБУРГ, МАЛООХТИНСКИЙ ПР.,88,ЛИТ.А
042007842;ФКБ 'ИНВЕСТИЦИОННЫЙ СОЮЗ' (ООО) В Г. ВОРОНЕЖ;30101810300000000842;1;1;ВОРОНЕЖ, УЛ.СРЕДНЕ-МОСКОВСКАЯ,6А
042202847;ПОВОЛЖСКИЙ ФИЛИАЛ ЗАО 'РАЙФФАЙЗЕНБАНК';30101810300000000847;1;1;НИЖНИЙ НОВГОРОД, УЛ.МАКСИМА ГОРЬКОГО,117
046311849;СРЕДНЕВОЛЖСКИЙ ФИЛИАЛ ОАО 'БАЛТИЙСКИЙ БАНК';30101810300000000849;1;1;САРАТОВ, УЛ.СОБОРНАЯ,14А
044579852;КБ 'НМБ' ООО;30101810300000000852;1;1;МОСКВА, КРАСНОПРЕСНЕНСКАЯ НАБ,2/1 СТР1
042007855;ФИЛИАЛ 'ВОРОНЕЖСКИЙ' КБ 'ИНТЕРКОММЕРЦ' (ООО);30101810300000000855;1;1;ВОРОНЕЖ, УЛ.9 ЯНВАРЯ,43
046322858;ФИЛИАЛ 'КОНТО' ЗАО 'ОРБАНК';30101810300000000858;1;1;САРАТОВ, УЛ.МОСКОВСКАЯ,43А
045354859;ОРЕНБУРГСКИЙ ФИЛИАЛ ОАО АКБ 'СВЯЗЬ-БАНК';30101810300000000859;1;1;ОРЕНБУРГ, УЛ.ТИМИРЯЗЕВА,4
044525859;КУ МАКБ 'ПРЕМЬЕР' ЗАО - ГК 'АСВ';30101810300000000859;1;1;МОСКВА, ВЕРХНИЙ ТАГАНСКИЙ ТУПИК,4
045209859;ФИЛИАЛ 'ОМСКИЙ' ОАО 'СКБ-БАНК';30101810300000000859;1;1;ОМСК, ПР.К.МАРКСА,38
044583859;'БАНК24.РУ' (ОАО);30101810300000000859;1;1;МОСКВА, УЛ.ТВЕРСКАЯ-ЯМСКАЯ 1-Я,26
045209862;ОМСКИЙ ФИЛИАЛ ООО 'ВНЕШПРОМБАНК';30101810300000000862;1;1;ОМСК, УЛ.ЛЕРМОНТОВА,24
042202863;ФИЛИАЛ ЗАО АКБ 'НОВИКОМБАНК' В Г.Н.НОВГОРОДЕ;30101810300000000863;1;1;НИЖНИЙ НОВГОРОД, УЛ.БЕЛИНСКОГО,61
046311865;САРАТОВСКИЙ ФИЛИАЛ КБ 'РЭБ' (ЗАО);30101810300000000865;1;1;САРАТОВ, УЛ.МОСКОВСКАЯ,66
044030866;САНКТ-ПЕТЕРБУРГСКИЙ Ф-Л АКБ 'СОЮЗ' (ОАО);30101810300000000866;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.КРОНВЕРКСКАЯ,13,ЛИТЕР А
040507871;ДАЛЬНЕВОСТОЧНЫЙ ФИЛИАЛ ОАО АКБ 'РОСБАНК';30101810300000000871;1;1;ВЛАДИВОСТОК, УЛ.УБОРЕВИЧА,11
042202876;НИЖЕГОРОДСКИЙ ФИЛИАЛ АБ 'РОССИЯ';30101810300000000876;1;1;НИЖНИЙ НОВГОРОД, УЛ.УЛЬЯНОВА,26/11
042282881;НИЖЕГОРОДСКИЙ ФИЛИАЛ ОАО БАНКА 'ФК ОТКРЫТИЕ';30101810300000000881;1;1;НИЖНИЙ НОВГОРОД, УЛ.КОВАЛИХИНСКАЯ,8
046311881;ФИЛИАЛ 'ПРИВОЛЖСКИЙ' 'ИНРЕСБАНК' ООО;30101810300000000881;1;1;САРАТОВ, УЛ.ИМ.В.И.ЧАПАЕВА,8/12
044030882;КРЕДИ АГРИКОЛЬ КИБ ЗАО;30101810300000000882;1;1;САНКТ-ПЕТЕРБУРГ, НЕВСКИЙ ПР.,12
042748887;КЛФ ОАО 'СМП БАНК';30101810300000000887;1;1;КАЛИНИНГРАД, УЛ.ЭПРОНОВСКАЯ,1
044583888;КБ 'ВЕТБ' ЗАО;30101810300000000888;1;1;МОСКВА, УЛ.2-Я ХУТОРСКАЯ,38А СТР.25
048209888;ФИЛИАЛ 'ЛИДЕР' ООО 'БИЗНЕСБАНК';30101810300000000888;1;1;МАХАЧКАЛА, ПР.ПЕТРА 1,23
048860889;БАНК 'ЙОШКАР-ОЛА' (ОАО);30101810300000000889;1;1;ЙОШКАР-ОЛА, УЛ.ПАНФИЛОВА,39Г
042202889;НИЖЕГОРОДСКИЙ ФИЛИАЛ ОАО 'АК БАРС' БАНК;30101810300000000889;1;1;НИЖНИЙ НОВГОРОД, УЛ.БЕЛИНСКОГО,9/1
042748890;Ф-Л N1 ООО 'ТРАСТОВЫЙ РЕСПУБЛИКАНСКИЙ БАНК';30101810300000000890;1;1;КАЛИНИНГРАД, УЛ.СЕРЖАНТА КОЛОСКОВА,4А
045773892;'ПЕРМСКИЙ' ФИЛИАЛ ОАО БАНК ЗЕНИТ;30101810300000000892;1;1;ПЕРМЬ, ПР.КОМСОМОЛЬСКИЙ,27
049205893;КАЗАНСКИЙ ФИЛИАЛ ООО'КАМКОМБАНК';30101810300000000893;1;1;КАЗАНЬ, УЛ.ПЕТЕРБУРГСКАЯ,42
042253894;НИЖЕГОРОДСКИЙ Ф-Л АКБ 'СОЮЗ' (ОАО);30101810300000000894;1;1;НИЖНИЙ НОВГОРОД, ПР.ЛЕНИНА,100-1
047308894;УЛЬЯНОВСКИЙ ФИЛИАЛ ОАО 'АК БАРС'БАНК;30101810300000000894;1;1;УЛЬЯНОВСК, УЛ.ГАГАРИНА,21/19
046577900;ЧКАЛОВСКИЙ ФИЛИАЛ ОАО 'ЧЕЛИНДБАНК';30101810300000000900;1;1;ЕКАТЕРИНБУРГ, УЛ.СЕРОВА,47
044579904;ФИЛИАЛ ООО БАНК ОРАНЖЕВЫЙ В Г. МОСКВЕ;30101810300000000904;1;1;МОСКВА, УЛ.МАЛАЯ МОЛЧАНОВКА,4
044030918;ФИЛИАЛ ОАО 'ОФК БАНК' В САНКТ-ПЕТЕРБУРГЕ;30101810300000000918;1;1;САНКТ-ПЕТЕРБУРГ, УЛ.МАЛАЯ МОРСКАЯ,23
040407923;КРАСНОЯРСКИЙ РФ ОАО 'РОССЕЛЬХОЗБАНК';30101810300000000923;1;1;КРАСНОЯРСК, УЛ.ПЕРЕНСОНА,33
046568924;ЕФ ОАО 'СМП БАНК';30101810300000000924;1;1;ЕКАТЕРИНБУРГ, ПР.ЛЕНИНА,89/УЛ.ЧЕБЫШЕВА,10
047102928;ФИЛИАЛ ОАО АКБ 'ЮГРА' В Г.ТЮМЕНИ;30101810300000000928;1;1;ТЮМЕНЬ, УЛ.ВОЛОДАРСКОГО,13
048073928;Ф-Л ГПБ (ОАО) В Г.УФЕ;30101810300000000928;1;1;УФА, УЛ.МЕНДЕЛЕЕВА,138
044585164;КБ 'ЭНЕРГОПРОМБАНК' (ООО);30101810400000000164;1;1;МОСКВА, ГРОХОЛЬСКИЙ ПЕР.,30-1
044583930;АКБ 'РУССКИЙ ТРАСТОВЫЙ БАНК' (ЗАО);30101810300000000930;1;1;МОСКВА, УЛ.Б.НИКИТСКАЯ,16
047512930;ФИЛИАЛ 'МАЯК' ОАО 'УБРИР';30101810300000000930;1;1;ОЗЕРСК, ПР.КАРЛА МАРКСА,10,10Б
048209943;ЛИКВ ООО 'МГМБ' ГК 'АСВ';30101810300000000943;1;1;МАХАЧКАЛА, УЛ.ГОРЬКОГО,23
040349949;КРАСНОДАРСКИЙ ФИЛИАЛ ЗАО 'НЕФТЕПРОМБАНК';30101810300000000949;1;1;КРАСНОДАР, УЛ.ИМ.АТАРБЕКОВА,1/2
046551955;ФИЛИАЛ АКБ 'ЛЕГИОН' (ОАО) В Г. ЕКАТЕРИНБУРГ;30101810300000000955;1;1;ЕКАТЕРИНБУРГ, УЛ.М.ГОРЬКОГО,27
044599957;КБ 'ИНТЕРКРЕДИТ' (ЗАО);30101810300000000957;1;1;МОСКВА, УЛ.ГЕНЕРАЛА БЕЛОВА,26
046551968;ФИЛИАЛ 'АТБ' (ОАО) В Г. ЕКАТЕРИНБУРГ;30101810300000000968;1;1;ЕКАТЕРИНБУРГ, УЛ.ЛУНАЧАРСКОГО,57
046577971;ЕКАТЕРИНБУРГСКИЙ ФИЛИАЛ ЗАО ЮНИКРЕДИТ БАНК;30101810300000000971;1;1;ЕКАТЕРИНБУРГ, УЛ.Н.НИКОНОВА,4
